"1060","Rajahmundry","India","560756","551828","0.0162"
"1061","Yongkang","China","559477","543073","0.0302"
"1062","Utrecht","Netherlands","558802","551879","0.0125"
"1063","Sukkur","Pakistan","556856","545349","0.0211"
"1064","Haining","China","556754","542380","0.0265"
"1065","Abeokuta","Nigeria","556554","543723","0.0236"
"1066","Yanshi","China","555395","532183","0.0436"
"1067","Chaoyang","China","555106","546816","0.0152"
"1068","Rustenburg","South Africa","554517","532711","0.0409"
"1069","Taishan","China","554052","539674","0.0266"
"1070","Calamba","Philippines","553519","539157","0.0266"
"1071","Ambon","Indonesia","552982","533623","0.0363"
"1072","Diwaniyah","Iraq","552582","532961","0.0368"
"1073","Rayong","Thailand","552425","545307","0.0131"
"1074","Fresno","United States","551595","546851","0.00868"
"1075","Chuzhou","China","551067","536745","0.0267"
"1076","Gombe","Nigeria","550824","529283","0.0407"
"1077","Qingzhou","China","550740","535777","0.0279"
"1078","Changning","China","550228","530738","0.0367"
"1079","Longkou","China","550034","535497","0.0271"
"1080","El Djelfa","Algeria","549565","527033","0.0428"
"1081","Angeles City","Philippines","549389","529991","0.0366"
"1082","Loum","Cameroon","549317","523577","0.0492"
"1083","Novokuznetsk","Russia","548390","549364","-0.0018"
"1084","Edinburgh","United Kingdom","548206","542599","0.0103"
"1085","Pingdu","China","547622","536334","0.0210"
"1086","Dali","China","547496","531353","0.0304"
"1087","Tucson","United States","547131","544880","0.00413"
"1088","Kerman","Iran","546834","543855","0.0055"
"1089","Kikwit","DR Congo","546313","526217","0.0382"
"1090","Bellary","India","546285","533505","0.0240"
"1091","San Juan","Argentina","546001","541366","0.0086"
"1092","Mbouda","Cameroon","545812","516015","0.0577"
"1093","Al-Raqqa","Syria","545676","531952","0.0258"
"1094","Berbera","Somalia","545378","521966","0.0449"
"1095","Gaoyou","China","545339","527063","0.0347"
"1096","Port of Spain","Trinidad and Tobago","544579","544305","0.0005"
"1097","Sheikhupura","Pakistan","544534","530798","0.0259"
"1098","Namangan","Uzbekistan","543956","536396","0.0141"
"1099","Hamhung","North Korea","543954","545847","-0.0035"
"1100","Gongyi","China","543773","527880","0.0301"
"1101","Puerto Vallarta","Mexico","543530","530078","0.0254"
"1102","Balashikha","Russia","543345","530037","0.0251"
"1103","Zinder","Niger","543171","515736","0.0532"
"1104","Van","Turkey","542795","527682","0.0286"
"1105","Heyuan","China","541758","532613","0.0172"
"1106","Vilnius","Lithuania","540775","539978","0.0015"
"1107","Laixi","China","540351","523107","0.0330"
"1108","Ryazan","Russia","540110","540183","-0.0001"
"1109","Santa Marta","Colombia","540028","533792","0.0117"
"1110","Shizuishan","China","539502","527050","0.0236"
"1111","Pietermaritzburg","South Africa","539069","532766","0.0118"
"1112","Chuxiong","China","538803","520282","0.0356"
"1113","Changge","China","538711","515109","0.0458"
"1114","Xingning","China","537850","513553","0.0473"
"1115","Hannover","Germany","537783","537418","0.0007"
"1116","Shangyu","China","537616","524344","0.0253"
"1117","Surakarta","Indonesia","537566","531897","0.0107"
"1118","Kabinda","DR Congo","536653","501054","0.0710"
"1119","Sacramento","United States","536635","530789","0.01101"
"1120","Naberezhnye Tchelny","Russia","535498","535124","0.0007"
"1121","Astrakhan","Russia","534646","534762","-0.0002"
"1122","Cuautla Morelos","Mexico","534186","525498","0.0165"
"1123","Grenoble","France","533773","530690","0.0058"
"1124","Nakhon Pathom","Thailand","532517","518433","0.0272"
"1125","Kakinada","India","531807","522676","0.0175"
"1126","Kalasin","Thailand","531365","524519","0.0131"
"1127","Porto Velho","Brazil","531220","521270","0.0191"
"1128","Al-Mahallah al-Kubra","Egypt","530913","523903","0.0134"
"1129","Davanagere","India","530472","520856","0.0185"
"1130","Qianjiang","China","529771","520601","0.0176"
"1131","Vale do Aco","Brazil","529577","525634","0.0075"
"1132","Muzaffarpur","India","528834","516403","0.0241"
"1133","Ziyang","China","527785","514110","0.0266"
"1134","Mataram","Indonesia","527656","516280","0.0220"
"1135","Ar-Rusayfah","Jordan","527512","525880","0.0031"
"1136","Kandahar","Afghanistan","526775","511949","0.0290"
"1137","Changyi","China","526774","505019","0.0431"
"1138","Songyuan","China","526745","519674","0.0136"
"1139","Poznan","Poland","525919","528457","-0.0048"
"1140","Kuantan","Malaysia","525872","514419","0.0223"
"1141","Eslamshahr","Iran","523318","511227","0.0237"
"1142","Duisburg","Germany","522418","519056","0.0065"
"1143","Guang-an","China","521871","503551","0.0364"
"1144","Penza","Russia","521504","522207","-0.0013"
"1145","Jinjiang","China","521427","509894","0.0226"
"1146","Utsunomiya","Japan","521011","521669","-0.0013"
"1147","Begusarai","India","520301","494581","0.0520"
"1148","Arusha","Tanzania","518898","504857","0.0278"
"1149","Kansas City","United States","517750","512920","0.00942"
"1150","Mesa","United States","517302","510780","0.01277"
"1151","Kirov","Russia","516717","514996","0.0033"
"1152","Barisal","Bangladesh","516299","499854","0.0329"
"1153","Ado-Ekiti","Nigeria","516227","497483","0.0377"
"1154","Khon-Kaen","Thailand","515924","509278","0.0130"
"1155","Purnia","India","515479","496830","0.0375"
"1156","Tanta","Egypt","515179","508012","0.0141"
"1157","London CA","Canada","514785","511368","0.0067"
"1158","Atlanta","United States","514457","506586","0.01554"
"1159","Jianyang","China","514370","500925","0.0268"
"1160","Bournemouth","United Kingdom","514313","510021","0.0084"
"1161","Kismaayo","Somalia","512590","491425","0.0431"
"1162","Shuangyashan","China","512261","507257","0.0099"
"1163","Nurenberg","Germany","511839","511889","-0.0001"
"1164","Malatya","Turkey","511763","503988","0.0154"
"1165","Cheboksary","Russia","511753","509038","0.0053"
"1166","Tirana","Albania","511559","502734","0.0176"
"1167","Kolwezi","DR Congo","510648","501375","0.0185"
"1168","Nanping","China","510451","500785","0.0193"
"1169","El Obeid","Sudan","510061","495283","0.0298"
"1170","Jingmen","China","509926","499403","0.0211"
"1171","Surat Thani","Thailand","509124","502564","0.0131"
"1172","Murcia","Spain","508575","504491","0.0081"
"1173","Ubon Ratchathani","Thailand","508169","501747","0.0128"
"1174","Matsuyama","Japan","506632","508241","-0.0032"
"1175","Yongcheng","China","506310","490255","0.0327"
"1176","Karaganda","Kazakhstan","506193","505157","0.0021"
"1177","Zhongxiang","China","505774","498483","0.0146"
"1178","Katsina","Nigeria","504873","486745","0.0372"
"1179","Lipetsk","Russia","504673","505846","-0.0023"
"1180","Port Sudan","Sudan","504533","493366","0.0226"
"1181","Macapa","Brazil","504509","495838","0.0175"
"1182","Chaohu","China","504099","494528","0.0194"
"1183","La Serena-Coquimbo","Chile","503013","493767","0.0187"
"1184","Zhuanghe","China","502143","484394","0.0366"
"1185","Latur","India","501664","490405","0.0230"
"1186","Douai-Lens","France","501583","500921","0.0013"
"1187","Omaha","United States","501469","493760","0.01561"
"1188","Xuancheng","China","500734","484126","0.0343"
